spectral_centroid_mean,spectral_centroid_std,spectral_centroid_max,spectral_centroid_p95,spectral_rolloff_mean,spectral_rolloff_std,spectral_flatness_mean,spectral_flatness_std,zcr_mean,zcr_std,shannon_dynamic_ratio,shannon_valley_floor,murmur_subband_ratio,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,record_id,label
110.76794384111459,48.084270469564565,462.78719664731784,217.942481958537,160.42545710267228,121.390826926737,0.00031344659045635085,0.005058658798435714,0.03569741121659634,0.0037685614267470185,684.2194505340575,0.001460519341222672,0.0014373174269660385,-545.0978913211787,35.239319550253796,109.21114045957478,26.63175586079822,62.67434353702207,21.542243611990877,43.77048067883553,21.237947513937165,42.84298645665374,10.334179010043947,31.746038520101557,8.9741142452817,15.868151862469825,10.750366814179797,10.335085523018098,6.203040892767938,8.531234892188401,5.736548198879187,2.7121420876394047,5.722324458272634,-0.6509674219467639,6.031446477934678,0.3605766078215724,6.17272973924697,-0.9089307563595114,6.021019288795144,c0001,1
111.88784131754234,43.419422805155506,315.76581345036726,219.46784660665818,176.29920580110496,109.66819919110652,0.00011098411923757669,0.0015979820526940867,0.03222116712707182,0.0029478357051961803,68.64662945165698,0.014566357090897021,0.016922461157058276,-470.3598197157024,43.19017304260752,159.5346323452935,29.98758321500632,58.94805730698043,24.74162380168679,33.35076339602995,21.031344689242328,47.42950979864309,9.439705259062823,29.96432175650537,9.777726333060473,4.207746748837999,11.215773097449063,6.760763209659298,8.083646355880362,11.389373438335147,8.572998555372049,0.15602000009688904,7.824073207204675,-3.2843569232184033,6.909997048289067,4.334328219688731,6.829831103506729,2.865752319022643,6.101572245681177,c0002,1
173.10046022019054,43.079765525609645,311.9491442687086,261.69799070897955,297.71669931439766,101.09145362424836,1.5886464926336938e-05,0.0001487932521357234,0.05626329502326151,0.00877458763379978,827.2005826623252,0.001207896588072953,0.11716311696741646,-493.9250668805415,64.37829768819847,180.85347024824324,49.00997852292976,50.879694776277084,24.714745221375207,12.126990395797735,20.27629756269419,29.244017834989116,10.942388486519247,14.00943575298315,9.046662067589814,-12.857371498897372,10.41876116596526,-7.084945562267533,10.046384461991734,4.5940646016192455,10.104088913592015,-1.6594459408643298,8.601742483873869,-3.282490557382486,7.677692518043975,4.693771881134035,6.996669179910862,2.2661452204176835,6.2544800994110465,c0003,-1
113.14619379740223,51.656117415657825,414.7686927092241,256.51294455219164,185.4957915971063,126.75531550240264,0.00010301622007431262,0.0022652581722310567,0.03145433361157485,0.003846512472696217,302.0677234067752,0.003309515772168949,0.017320048381499933,-515.9846382232387,47.00830107730352,137.41300520341747,35.7538389158682,68.87066009332456,30.497659618472625,41.83770202744593,25.105804730624186,40.78755410485828,7.861253758662351,24.919049453733816,8.078212888877696,5.426192115676287,11.949736158424352,3.939867383989974,8.725882195007971,6.83089027529641,8.726244069064142,2.01960004451653,7.368477051720303,0.8259132446401499,6.5094150912436755,5.646185577120098,5.655264594537086,5.304647999190156,5.286196513541088,c0004,1
96.32458923233071,53.30228862873447,389.4409383844337,226.56124416210181,145.77297185430464,136.18285083395517,0.000286607830002119,0.0038417267965408963,0.02755393729304636,0.003051908462638588,30.142198231414238,0.03317507941895347,0.01604973623541493,-498.2234735356102,62.37262417184577,148.75135142100748,41.399286191128944,51.8582283567694,27.40227619260069,31.435995382335683,24.90562532445172,50.42090377000551,7.961322509287118,37.25827313989425,10.08359936740059,14.195483161986258,16.82413452163487,16.981417286064172,11.944050278868232,20.101514002502512,11.92751325424122,7.2725678520355554,11.863974758954866,2.659609370837735,9.073663194842158,8.968816511827287,7.518682420660764,5.603979750731574,7.074212240128024,c0005,1
155.6560963583522,39.65765498619819,319.74791833126784,227.13248292282947,262.14706688596493,79.41188383592896,3.711209419320306e-05,0.0008332783257177118,0.05700148197642544,0.010143864119757881,108.26363237122038,0.009235711742031841,0.102888197090001,-453.69084280471867,30.7471363671169,185.28648642902417,27.167105969258753,73.81655860666997,22.977579941990307,23.2044501034704,17.296074884840415,20.743459336983385,11.972860334243103,6.576289552126915,11.725986264336495,-12.343662897033617,11.154228082215543,-8.022425126626791,10.525046978768442,2.8201635594263372,8.978895894770439,1.4051425650747966,7.7833908546994195,0.06342851075909114,7.201626466854021,3.739611588393436,7.441011609604532,0.8532375137050193,6.5041677969166996,c0006,-1
198.21887770346012,54.29630173168825,496.6040131623063,295.5049514103398,395.49400252525254,142.44284536681968,0.0001603674174214402,0.002726582796860978,0.05785245028409091,0.01633042504073749,545.9674079182578,0.0018306110096193851,0.16044601230754,-540.4856871120611,38.738341882112884,187.05644386439178,40.182092230729815,29.86653369597123,24.527923443619102,-5.324826325830833,14.249503036894719,32.46967539633267,12.210792992037518,22.644137415067636,12.380719765807974,-10.618610027092908,12.57410222053277,-3.808370698530123,10.384250855122513,11.842090836803148,8.759101616411801,1.1854788444315174,7.9855716334992,-5.316029080929487,7.290705005978317,5.849450862446142,7.273481860870154,6.624050797458657,7.713627608667368,c0007,-1
114.21144495680134,39.39584134955499,406.54070094228655,198.44335347314401,177.71565495207668,100.00956175264722,0.00012556929561568245,0.00273487122822937,0.036512413471778485,0.005310657684883352,47.57535274130359,0.021018286210969263,0.03560751804054547,-491.1311578699827,39.028334481776156,163.56527202457585,31.78725931180556,68.6753464600083,27.193130296989352,35.1720034093418,20.144479951794253,40.998346138808124,8.930818448475154,25.96493373425487,10.594754692409381,3.880382735283991,14.136677140623227,5.348944849267738,13.339798683754381,10.18784991136904,12.801149273939918,-0.2842252161016594,11.135718743163073,-7.296915659552413,8.75552859071097,-1.8935665317082615,7.616655773045474,0.5528830284681366,5.732058729540768,c0008,1
105.26001871874708,49.97256161408706,561.126979796331,239.15585220845924,165.04113588110403,124.32438197916758,0.00014450114075461906,0.005570195926901391,0.02920771961252654,0.0037928218205518513,137.73267305312964,0.007259441125736187,0.01875451131478428,-498.19001416893894,43.01004126825084,145.69191873565921,31.380224879006985,57.71446031822084,24.39870335646349,32.59484606491689,21.354203874766434,43.83359614885349,9.654851330284826,30.35427848966889,9.512225523228189,8.48568412097671,12.46914880940675,9.743200118558576,8.524626458239394,14.435714264859486,8.208791051246271,6.08604216065245,8.582286573346853,2.5168725894372996,7.919734402835522,7.7710464110103,7.347320662925203,5.87128034191322,7.0868374336915565,c0009,1
236.5294820427055,48.30767575676043,512.6228525268046,306.6651707103741,407.9882882479398,94.7030369859139,2.212034354096522e-05,0.0004416327979838832,0.1000990558379613,0.011222650307401891,641.3438352267218,0.001558225958132362,0.4200470009277252,-457.00943154849864,66.89351337931167,216.02292495471642,53.49450939923227,34.45116097977941,23.492252906744785,-23.313739927927923,21.912733230506724,10.657166403911953,12.424110959420824,12.268515408202438,8.652907571892305,-14.267465233522165,10.848027667837478,-12.084701932605201,7.192258212929389,1.4582085146532957,7.768404007157965,-1.3756281931943535,7.057637421845533,-1.0218818620717132,8.793660185274806,8.129191062679537,6.870517542114593,4.837162083266661,7.3724431604658625,c0010,1
